exam_year,season,question_no,answer,main_category,sub_category,keyword,question_theme,trap_point,learning_type,priority,pm_relevance,source_file
2019,spring,14,イ,メールセキュリティ,OP25B,OP25B,"インターネットサービスプロバイダ(ISP)が,OP25Bを導入する目的はどれか。",SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,2019h31h_sc_am2_qs.pdf
2019,spring,15,ア,メールセキュリティ,SPF,SPF,"SPF(SenderPolicyFramework)によるドメイン認証を実施する場合,SPFの導",SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,2019h31h_sc_am2_qs.pdf
2019,spring,16,イ,マルウェア・ランサムウェア・標的型攻撃,マルウェア,マルウェア,"内部ネットワーク上のPCからインターネット上のWebサイトを参照するときは,DMZ上のVDI(V",ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,2019h31h_sc_am2_qs.pdf
2019,spring,17,エ,ネットワーク,ファイアウォール,ファイアウォール,ステートフルインスペクション方式のファイアウォールの特徴はどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2019h31h_sc_am2_qs.pdf
2019,spring,18,イ,ネットワーク,無線LAN,無線LAN,"無線LANの隠れ端末問題の説明として,適切なものはどれか。",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2019h31h_sc_am2_qs.pdf
2019,spring,19,ウ,ネットワーク,LAN,LAN,"シリアル回線で使用するものと同じデータリンクのコネクション確立やデータ転送を,LAN上で実現する",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2019h31h_sc_am2_qs.pdf
2019,spring,20,エ,ネットワーク,SNMP,SNMP,"ネットワーク管理プロトコルであるSNMPv3で使われるPDUのうち,事象の発生をエージェントが自",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2019h31h_sc_am2_qs.pdf
2019,spring,21,ウ,データベース,外部キー,外部キー,"次の表において,""在庫""表の製品番号に参照制約が定義されているとき,その参照制約によって拒否され",NULLの比較結果、WITH GRANT OPTIONの効果,mechanism,C,low,2019h31h_sc_am2_qs.pdf
2019,spring,22,ウ,セキュア開発・脆弱性管理・CVE・CVSS,脆弱性,脆弱性,"問題を引き起こす可能性があるデータを大量に入力し,そのときの応答や挙動を監視することによって,ソ",CVE(識別子)/CVSS(深刻度)/CWE(種類の一覧)の混同,memory,B,middle,2019h31h_sc_am2_qs.pdf
2019,spring,23,エ,開発技術・サービスマネジメント,マッシュアップ,マッシュアップ,マッシュアップに該当するものはどれか。,テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2019h31h_sc_am2_qs.pdf
2019,spring,24,ア,データベース,データベース,データベース,"データの追加・変更・削除が,少ないながらも一定の頻度で行われるデータベースがある。このデータベー",NULLの比較結果、WITH GRANT OPTIONの効果,mechanism,C,low,2019h31h_sc_am2_qs.pdf
2019,spring,25,ウ,ISMS・リスク管理・監査・法制度,監査,監査,"システム監査における監査調書の説明として,適切なものはどれか。",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2019h31h_sc_am2_qs.pdf
2019,autumn,1,イ,認証・認可・SAML・OAuth,FIDO,FIDO,"認証処理のうち,FIDO(FastIDentityOnline)UAF(UniversalAut",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2019r01a_sc_am2_qs.pdf
2019,autumn,2,イ,暗号・ハッシュ・電子署名,暗号,暗号,暗号機能を実装したIoT機器において脅威となるサイドチャネル攻撃に該当するものはどれか。,ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2019r01a_sc_am2_qs.pdf
2019,autumn,3,ウ,PKI・証明書・TLS・HTTPS,ValidationAuthority,ValidationAuthority,VA(ValidationAuthority)の役割はどれか。,CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2019r01a_sc_am2_qs.pdf
2019,autumn,4,ア,暗号・ハッシュ・電子署名,デジタル署名,デジタル署名,"XMLデジタル署名の特徴として,適切なものはどれか。",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2019r01a_sc_am2_qs.pdf
2019,autumn,5,ウ,ネットワーク,ファイアウォール,ファイアウォール,ファイアウォールにおけるダイナミックパケットフィルタリングの特徴はどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2019r01a_sc_am2_qs.pdf
2019,autumn,6,エ,PKI・証明書・TLS・HTTPS,CRL,CRL,X.509におけるCRL(CertificateRevocationList)に関する記述のうち,CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2019r01a_sc_am2_qs.pdf
2019,autumn,7,イ,ISMS・リスク管理・監査・法制度,JISQ27,JISQ27,"JISQ27014:2015(情報セキュリティガバナンス)における,情報セキュリティを統治するた",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2019r01a_sc_am2_qs.pdf
2019,autumn,8,ウ,暗号・ハッシュ・電子署名,暗号,暗号,"総務省及び経済産業省が策定した""電子政府における調達のために参照すべき暗号のリスト(CRYPTR",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2019r01a_sc_am2_qs.pdf
2019,autumn,9,ア,セキュア開発・脆弱性管理・CVE・CVSS,脆弱性,脆弱性,"基本評価基準,現状評価基準,環境評価基準の三つの基準で情報システムの脆弱性の深刻度を評価するもの",CVE(識別子)/CVSS(深刻度)/CWE(種類の一覧)の混同,memory,B,middle,2019r01a_sc_am2_qs.pdf
2019,autumn,10,ア,マルウェア・ランサムウェア・標的型攻撃,BlueBorne,BlueBorne,BlueBorneの説明はどれか。,ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,2019r01a_sc_am2_qs.pdf
2019,autumn,11,ウ,Web脆弱性,Cookie,Cookie,"CookieにSecure属性を設定しなかったときと比較した,設定したときの動作として,適切なも",XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,2019r01a_sc_am2_qs.pdf
2019,autumn,12,ア,メールセキュリティ,DKIM,DKIM,DKIM(DomainKeysIdentifiedMail)の説明はどれか。,SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,2019r01a_sc_am2_qs.pdf
2019,autumn,13,イ,DoS/DDoS・ボットネット,DoS,DoS,マルチベクトル型DDoS攻撃に該当するものはどれか。,直接型と反射型(リフレクション)の区別。Smurf=ICMP+ブロードキャスト,memory,B,middle,2019r01a_sc_am2_qs.pdf
2019,autumn,14,エ,PKI・証明書・TLS・HTTPS,TLS,TLS,"Webサイトにおいて,全てのWebページをTLSで保護するよう設定する常時SSL/TLSのセキュ",CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,2019r01a_sc_am2_qs.pdf
2019,autumn,15,ア,セキュア開発・脆弱性管理・CVE・CVSS,脆弱性,脆弱性,"攻撃者に脆弱性に関する専門の知識がなくても,OSやアプリケーションソフトウェアの脆弱性を悪用した",CVE(識別子)/CVSS(深刻度)/CWE(種類の一覧)の混同,memory,B,middle,2019r01a_sc_am2_qs.pdf
2019,autumn,16,ウ,認証・認可・SAML・OAuth,802.1X,802.1X,IEEE802.1Xで使われるEAP-TLSが行う認証はどれか。,認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2019r01a_sc_am2_qs.pdf
2019,autumn,17,エ,Web脆弱性,SQLインジェクション,SQLインジェクション,"SQLインジェクション対策について,Webアプリケーションプログラムの実装における対策と,Web",XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,2019r01a_sc_am2_qs.pdf
2019,autumn,18,エ,ネットワーク,DNS,DNS,"DNSSECに関する記述として,適切なものはどれか。",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2019r01a_sc_am2_qs.pdf
2019,autumn,19,ア,ネットワーク,IPv4,IPv4,"IPv4ネットワークにおいて,IPパケットの分割処理と,分割されたパケットを元に戻す再構築処理に",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2019r01a_sc_am2_qs.pdf
2019,autumn,20,ウ,ネットワーク,TCP,TCP,"TCPに関する記述のうち,適切なものはどれか。",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,2019r01a_sc_am2_qs.pdf
2019,autumn,21,ウ,データベース,データベース,データベース,"JSON形式で表現される図1,図2のような商品データを複数のWebサービスから取得し,商品データ",NULLの比較結果、WITH GRANT OPTIONの効果,mechanism,C,low,2019r01a_sc_am2_qs.pdf
2019,autumn,22,エ,開発技術・サービスマネジメント,状態遷移,状態遷移,"次の仕様で動作する装置がある。未完成の状態遷移図を完成させるために,追加すべき遷移はどれか。〔仕",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2019r01a_sc_am2_qs.pdf
2019,autumn,23,エ,開発技術・サービスマネジメント,マッシュアップ,マッシュアップ,"マッシュアップを利用してWebコンテンツを表示する例として,最も適切なものはどれか。",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2019r01a_sc_am2_qs.pdf
2019,autumn,24,ウ,開発技術・サービスマネジメント,フェールソフト,フェールソフト,"情報システムの設計のうち,フェールソフトの考え方を適用した例はどれか。",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,2019r01a_sc_am2_qs.pdf
2019,autumn,25,エ,ISMS・リスク管理・監査・法制度,監査,監査,システムの本番移行が失敗するリスクに対するコントロールを監査するときのチェックポイントはどれか。,リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2019r01a_sc_am2_qs.pdf
2020,autumn,1,イ,セキュア開発・脆弱性管理・CVE・CVSS,脆弱性,脆弱性,"Webサーバのログを分析したところ,Webサーバへの攻撃と思われるHTTPリクエストヘッダーが記",CVE(識別子)/CVSS(深刻度)/CWE(種類の一覧)の混同,memory,B,middle,2020r02o_sc_am2_qs.pdf
2020,autumn,2,エ,認証・認可・SAML・OAuth,SAML,SAML,"SAML(SecurityAssertionMarkupLanguage)の説明として,最も適切",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2020r02o_sc_am2_qs.pdf
2020,autumn,3,ア,マルウェア・ランサムウェア・標的型攻撃,エクスプロイト,エクスプロイト,エクスプロイトコードの説明はどれか。,ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,2020r02o_sc_am2_qs.pdf
2020,autumn,4,ア,暗号・ハッシュ・電子署名,サイドチャネル,サイドチャネル,サイドチャネル攻撃の説明はどれか。,ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2020r02o_sc_am2_qs.pdf
2020,autumn,5,エ,暗号・ハッシュ・電子署名,ブロックチェーン,ブロックチェーン,"ブロックチェーンに関する記述のうち,適切なものはどれか。",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2020r02o_sc_am2_qs.pdf
2020,autumn,6,イ,DoS/DDoS・ボットネット,NOTICE,NOTICE,"総務省及び国立研究開発法人情報通信研究機構(NICT)が2019年2月から実施している取組""NO",直接型と反射型(リフレクション)の区別。Smurf=ICMP+ブロードキャスト,memory,B,middle,2020r02o_sc_am2_qs.pdf
2020,autumn,7,イ,ISMS・リスク管理・監査・法制度,経済産業省,経済産業省,"経済産業省が""サイバー・フィジカル・セキュリティ対策フレームワーク(Version1.0)""を策",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,2020r02o_sc_am2_qs.pdf
2020,autumn,8,ア,暗号・ハッシュ・電子署名,CRYPTREC,CRYPTREC,CRYPTRECの主な活動内容はどれか。,ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,2020r02o_sc_am2_qs.pdf
2020,autumn,9,エ,認証・認可・SAML・OAuth,3Dセキュア,3Dセキュア,"3Dセキュアは,ネットショッピングでのオンライン決済におけるクレジットカードの不正使用を防止する",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,2020r02o_sc_am2_qs.pdf
2020,autumn,10,イ,Web脆弱性,MITB,MITB,インターネットバンキングの利用時に被害をもたらすMITB(ManintheBrowser)攻撃に,XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,2020r02o_sc_am2_qs.pdf
